location_name,address,province,city,latitude,longitude,type,category
Jakarta Selatan - Medco Indonesia,Jl. Jend.Sudirman Kav.52-53,DKI JAKARTA,JAKARTA SELATAN,-6.2252416,106.8057206,ATM (Tarik Tunai),ATM
Jakarta Utara - Menara Indomaret PIK,Jl. Pantai Indah Utara 1 Pantai Indah Kapuk,DKI JAKARTA,JAKARTA UTARA,-6.109884602,106.7389902,ATM (Tarik Tunai),ATM
Jakarta Selatan - Menara Kadin,"Jl. HR Rasuna Said Block X-5, Kav.2-3",DKI JAKARTA,JAKARTA SELATAN,-6.23221,106.831934,ATM (Tarik Tunai),ATM
Jakarta Selatan - Menara Rajawali Mega Kuningan,Jl. Lingkar Mega Kuningan Lot #5 Kawasan Mega Kuningan,DKI JAKARTA,JAKARTA SELATAN,-6.226974,106.826296,ATM (Tarik Tunai),ATM
Jakarta Pusat - Menara Thamrin Lower Ground,Jl. Mh Thamrin Kav.3 Jakarta,DKI JAKARTA,JAKARTA PUSAT,-6.185435,106.822724,ATM (Tarik Tunai),ATM
Jakarta Pusat - Menteng Huis,"Jl. Cikini Raya No.2-4, Menteng - Jakarta Pusat",DKI JAKARTA,JAKARTA PUSAT,-6.188043,106.836523,ATM (Tarik Tunai),ATM
Jakarta Selatan - MRT Blok M,Melawai,DKI JAKARTA,JAKARTA SELATAN,-6.244376,106.798229,ATM (Tarik Tunai),ATM
Jakarta Pusat - MRT Dukuh Atas,"Kb. Melati, Tanahabang",DKI JAKARTA,JAKARTA PUSAT,-6.200976038,106.8228754,ATM (Tarik Tunai),ATM
Jakarta Pusat - MRT HI,"Bundaran HI, RT.9/RW.5",DKI JAKARTA,JAKARTA PUSAT,-6.193538,106.822955,ATM (Tarik Tunai),ATM
Jakarta Pusat - MRT Istora,"Jl. Jend. Sudirman No.200, RT.1/RW.3",DKI JAKARTA,JAKARTA PUSAT,-6.222964,106.807355,ATM (Tarik Tunai),ATM
Jakarta Selatan - MRT Lebak Bulus,Jl. R.A.Kartini,DKI JAKARTA,JAKARTA SELATAN,-6.289408,106.774878,ATM (Tarik Tunai),ATM
Jakarta Selatan - MRT Setiabudi,"Jl. Jend. Sudirman, RT.5/RW.1",DKI JAKARTA,JAKARTA SELATAN,-6.208862887,106.821498,ATM (Tarik Tunai),ATM
Jakarta Timur - Naga Swalayan Ciracas,Jl. Raya Bogor Km. 26,DKI JAKARTA,JAKARTA TIMUR,-6.3311735,106.867347,ATM (Tarik Tunai),ATM
Jakarta Timur - Naga Swalayan Jatiwaringin,Jl. Raya Jatiwaringin No. 99,DKI JAKARTA,JAKARTA TIMUR,-6.248617,106.907833,ATM (Tarik Tunai),ATM
Jakarta Selatan - Naga Swalayan TB Simatupang,"Jl. TB Simatupang, RT.3/RW.2, Tanjung Barat",DKI JAKARTA,JAKARTA SELATAN,-6.304414,106.847458,ATM (Tarik Tunai),ATM
Jakarta Selatan - One Belpark Fatmawati,"Jl. RS Fatmawati No,1 Pondok Labu",DKI JAKARTA,JAKARTA SELATAN,-6.304885,106.795022,ATM (Tarik Tunai),ATM
Jakarta Selatan - Pakubuwono Spring,"Jl. Teuku Nyak Arief No.9, RT.6/RW.2 Kebayoran Lama",DKI JAKARTA,JAKARTA SELATAN,-6.2330617,106.7868431,ATM (Tarik Tunai),ATM
Jakarta Barat - Pasar Segar Cengkareng,"Jl. Utan Jati, Citra Garden 2",DKI JAKARTA,JAKARTA BARAT,-6.144687972,106.7046196,ATM (Tarik Tunai),ATM
Jakarta Selatan - Pejaten Village,Jl. Pejaten Raya,DKI JAKARTA,JAKARTA SELATAN,-6.279783,106.829333,ATM (Tarik Tunai),ATM
Jakarta Timur - PGC Cililitan,Jl. May. Jend Sutoyo ,DKI JAKARTA,JAKARTA TIMUR,-6.262774,106.865317,ATM (Tarik Tunai),ATM
Jakarta Selatan - PIM I ATM Center,Jl. Metro Pondok Indah,DKI JAKARTA,JAKARTA SELATAN,-6.266001,106.7847987,ATM (Tarik Tunai),ATM
Jakarta Selatan - PIM II,Jl. Metro Pondok Indah,DKI JAKARTA,JAKARTA SELATAN,-6.266925608,106.7830324,ATM (Tarik Tunai),ATM
Jakarta Selatan - Plaza 89,"Jl. H. R. Rasuna Said No.6, Kav.X7, RT.6/RW.7",DKI JAKARTA,JAKARTA SELATAN,-6.217876,106.83043,ATM (Tarik Tunai),ATM
Jakarta Pusat - Plaza Indonesia,Jl. MH Thamrin Kav. 28-30,DKI JAKARTA,JAKARTA PUSAT,-6.1927503,106.8217557,ATM (Tarik Tunai),ATM
Jakarta Pusat - Plaza Senayan Basement,Jl. Asia Afrika,DKI JAKARTA,JAKARTA PUSAT,-6.225139558,106.7992115,ATM (Tarik Tunai),ATM
Jakarta Pusat - Plaza Senayan Level 1,Jl. Asia Afrika No. 8,DKI JAKARTA,JAKARTA PUSAT,-6.2248766,106.7995898,ATM (Tarik Tunai),ATM
Jakarta Pusat - Plaza Senayan Level 2,"Jl. Asia Afrika No. 8, Plaza Senayan Unit 203 D Level 2 ",DKI JAKARTA,JAKARTA PUSAT,-6.2250068,106.799384,ATM (Tarik Tunai),ATM
Jakarta Selatan - Pondok Indah Golf,Jl. Metro Pondok Indah,DKI JAKARTA,JAKARTA SELATAN,-6.2693,106.78465,ATM (Tarik Tunai),ATM
Jakarta Utara - Pool Iron Bird Cilincing,Jl. Raya Cilincing Cakung,DKI JAKARTA,JAKARTA UTARA,-6.136208,106.936696,ATM (Tarik Tunai),ATM
Jakarta Timur - PT Herlina Indah,Jl. Rawa Sumur III Blok DD No.13 Kawasan Industri Pulo Gadung,DKI JAKARTA,JAKARTA TIMUR,-6.211503,106.915731,ATM (Tarik Tunai),ATM
Jakarta Utara - PT Puninar Warehouse Nagrak,Jl. Inspeksi Cakung Drain,DKI JAKARTA,JAKARTA UTARA,-6.1278265,106.9442384,ATM (Tarik Tunai),ATM
Jakarta Timur - Pulo Gadung Trade Center,"Jl. Raya Bekasi, Kawasan Industri, PT. JIEP",DKI JAKARTA,JAKARTA TIMUR,-6.183243,106.915587,ATM (Tarik Tunai),ATM
Jakarta Barat - Puri Indah Mall,"Jl. Puri Agung, Puri Indah",DKI JAKARTA,JAKARTA BARAT,-6.188342,106.734148,ATM (Tarik Tunai),ATM
Jakarta Barat - Puri Indah Office Tower,Jl. Puri Indah Lingkar Dalam Blok T-8,DKI JAKARTA,JAKARTA BARAT,-6.188626,106.736514,ATM (Tarik Tunai),ATM
Jakarta Pusat - Puri Kemayoran Apartement,Jl. Landas Pacu Barat Kemayoran,DKI JAKARTA,JAKARTA PUSAT,-6.1564871,106.8517772,ATM (Tarik Tunai),ATM
Jakarta Timur - Pusat Grosir Cililitan Halte Walk,Jl. Mayjend Sutoyo No.76 Cililitan Kramat Jati,DKI JAKARTA,JAKARTA TIMUR,-6.262113,106.865588,ATM (Tarik Tunai),ATM
Jakarta Selatan - Ra Mampang Office,Jl. Mampang Prapatan Raya No.66,DKI JAKARTA,JAKARTA SELATAN,-6.24715,106.8258,ATM (Tarik Tunai),ATM
Jakarta Selatan - RA Residence,"Jl. Intan No. 25, TB Simatupang, Cilandak ",DKI JAKARTA,JAKARTA SELATAN,-6.293688733,106.8020069,ATM (Tarik Tunai),ATM
Jakarta Timur - Rajawali Park Cipinang,Jl. Rajawali No. 1 Cipinang Indah ,DKI JAKARTA,JAKARTA TIMUR,-6.234994,106.894008,ATM (Tarik Tunai),ATM
Jakarta Barat - Ranch Market Puri,Jl. Pesanggrahan Raya No. 2,DKI JAKARTA,JAKARTA BARAT,-6.188398097,106.7560044,ATM (Tarik Tunai),ATM
Jakarta Selatan - RDTX Tower,Jl. Prof Dr Satrio Kav. E IV No.6 Mega Kuningan,DKI JAKARTA,JAKARTA SELATAN,-6.224659,106.825587,ATM (Tarik Tunai),ATM
Jakarta Pusat - Rezeki Fresh Market,"Jl. Hayam Wuruk No.2AA, RT.7/RW.2",DKI JAKARTA,JAKARTA PUSAT,-6.165693,106.820764,ATM (Tarik Tunai),ATM
Jakarta Selatan - RS Brawijaya,Jl. Taman Brawijaya No. 1 ,DKI JAKARTA,JAKARTA SELATAN,-6.257455,106.807483,ATM (Tarik Tunai),ATM
Jakarta Timur - RS Harapan Bunda,Jl. Raya Bogor Km 22 No. 4,DKI JAKARTA,JAKARTA TIMUR,-6.302783,106.867667,ATM (Tarik Tunai),ATM
Jakarta Barat - RS Harapan Kita,Jl. S Parman Kav.87 Slipi Jakbar,DKI JAKARTA,JAKARTA BARAT,-6.185301,106.7981787,ATM (Tarik Tunai),ATM
Jakarta Pusat - RS Jakarta Eye Center Menteng,Jl. Teuku Cikditiro No. 46,DKI JAKARTA,JAKARTA PUSAT,-6.1986096,106.836991,ATM (Tarik Tunai),ATM
Jakarta Selatan - RS MMC Kuningan,Jl. HR Rasuna Said Kav. C21,DKI JAKARTA,JAKARTA SELATAN,-6.2199,106.8324,ATM (Tarik Tunai),ATM
Jakarta Utara - RS Pluit,Jl. Pluit Selatan No. 2,DKI JAKARTA,JAKARTA UTARA,-6.125748,106.799508,ATM (Tarik Tunai),ATM
Jakarta Selatan - RS Pondok Indah,Jl. Metro Duta  Kav UE Pondok Indah,DKI JAKARTA,JAKARTA SELATAN,-6.283669,106.781334,ATM (Tarik Tunai),ATM
Jakarta Barat - RS Puri Indah,Jl. Puri Indah Raya Blok S-2,DKI JAKARTA,JAKARTA BARAT,-6.186401,106.735157,ATM (Tarik Tunai),ATM
Jakarta Selatan - RS Siloam MRCCC Semanggi,Jl. Garnisun No.2 - 3 Semanggi,DKI JAKARTA,JAKARTA SELATAN,-6.219135,106.81697,ATM (Tarik Tunai),ATM
Jakarta Timur - RSIA Hermina Jatinegara,Jl. Jatinegara Barat No. 126 ,DKI JAKARTA,JAKARTA TIMUR,-6.220772,106.864721,ATM (Tarik Tunai),ATM
Jakarta Pusat - RSU Bunda Menteng,Jl. Teuku Cik Ditiro No.21 Menteng,DKI JAKARTA,JAKARTA PUSAT,-6.196042,106.836975,ATM (Tarik Tunai),ATM
Jakarta Timur - Ruko Condet,Jl. Raya Condet No. 103 Condet,DKI JAKARTA,JAKARTA TIMUR,-6.282267,106.855317,ATM (Tarik Tunai),ATM
Jakarta Utara - Ruko Hibrida Kelapa Gading,Jl. Kelapa Hibrida Blok QH 12 No.11,DKI JAKARTA,JAKARTA UTARA,-6.14574,106.90517,ATM (Tarik Tunai),ATM
Jakarta Selatan - Sampoerna Strategic Square Building,Jl. Jenderal Sudirman Kav. 45-46,DKI JAKARTA,JAKARTA SELATAN,-6.216719,106.817739,ATM (Tarik Tunai),ATM
Jakarta Barat - Samudera Indonesia,Jl. Raya S Parman Kav.35 Slipi,DKI JAKARTA,JAKARTA BARAT,-6.197375,106.797319,ATM (Tarik Tunai),ATM
Jakarta Barat - Season City,Jl. Prof.DR.Latumenten No.33,DKI JAKARTA,JAKARTA BARAT,-6.1543432,106.7966948,ATM (Tarik Tunai),ATM
Jakarta Pusat - Senayan City Banking LG,Jl. Asia Afrika Lot 19,DKI JAKARTA,JAKARTA PUSAT,-6.227371,106.797169,ATM (Tarik Tunai),ATM
Jakarta Pusat - Senayan Golf,Jl. Asia Afrika,DKI JAKARTA,JAKARTA PUSAT,-6.2245127,106.796875,ATM (Tarik Tunai),ATM
Jakarta Selatan - Setia Budi,Jl. Rasuna Said Kav 62,DKI JAKARTA,JAKARTA SELATAN,-6.216159,106.830035,ATM (Tarik Tunai),ATM
Jakarta Barat - Siloam Hospitals Kebon Jeruk,Jl. Raya Perjuangan,DKI JAKARTA,JAKARTA BARAT,-6.190758,106.76351,ATM (Tarik Tunai),ATM
Jakarta Selatan - Siloam Hospitals TB Simatupang,"Jl. TB Simatupang/RA Kartini, Cilandak Barat, Jakarta Selatan",DKI JAKARTA,JAKARTA SELATAN,-6.292142,106.784507,ATM (Tarik Tunai),ATM
Jakarta Selatan - South Quarter Retail Dome,Jl. TB Simatupang Cilandak,DKI JAKARTA,JAKARTA SELATAN,-6.293101259,106.7856809,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 31-12902 Kuningan,Jl. HR. Rasuna Said Kav C-22,DKI JAKARTA,JAKARTA SELATAN,-6.228592271,106.8335783,ATM (Tarik Tunai),ATM
Jakarta Timur - SPBU 33-13402 Kol. Sugiono,"Jl. Kolonel Sugiono No.64, RT.9/RW.4 Duren Sawit",DKI JAKARTA,JAKARTA TIMUR,-6.229262,106.912368,ATM (Tarik Tunai),ATM
Jakarta Pusat - SPBU 34-10201 Pejompongan,"Jl. Penjernihan 1 No.7, RW.8 Pejompongan",DKI JAKARTA,JAKARTA PUSAT,-6.202454,106.806214,ATM (Tarik Tunai),ATM
Jakarta Pusat - SPBU 34-10205 Cideng Timur,"Jl. Cideng Timur, Tanah Abang",DKI JAKARTA,JAKARTA PUSAT,-6.180341153,106.8137197,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-10206 Bintang Lima,Jl. Hang Lekir,DKI JAKARTA,JAKARTA SELATAN,-6.229107,106.797302,ATM (Tarik Tunai),ATM
Jakarta Pusat - SPBU 34-10301 Menteng,Jl. Gereja Theresia 106,DKI JAKARTA,JAKARTA PUSAT,-6.19148536,106.8281568,ATM (Tarik Tunai),ATM
Jakarta Pusat - SPBU 34-10401,Jl. Kramat Raya No. 116,DKI JAKARTA,JAKARTA PUSAT,-6.184955563,106.8435908,ATM (Tarik Tunai),ATM
Jakarta Pusat - SPBU 34-10505 Tanah Tinggi,"Jl. Letjend Suprapto No.56, RT.3/RW.3 Tanah Tinggi",DKI JAKARTA,JAKARTA PUSAT,-6.175163,106.848174,ATM (Tarik Tunai),ATM
Jakarta Pusat - SPBU 34-10506 Galur,"Jl. Let.Jend Suprapto, Senen",DKI JAKARTA,JAKARTA PUSAT,-6.174993,106.85234,ATM (Tarik Tunai),ATM
Jakarta Pusat - SPBU 34-10603 Gunung Sahari,"Jl. Gunung Sahari Raya No.12, RT.16/RW.3 Gunug Sahari Utara",DKI JAKARTA,JAKARTA PUSAT,-6.150232,106.835282,ATM (Tarik Tunai),ATM
Jakarta Pusat - SPBU 34-10604 Bungur,Jl. Bungur Besar Raya No. 103 Kemayoran,DKI JAKARTA,JAKARTA PUSAT,-6.167781,106.842647,ATM (Tarik Tunai),ATM
Jakarta Pusat - SPBU 34-10605 LetJen Suprapto,Jl. Let. Jend. Suprapto No.33 Kav.26,DKI JAKARTA,JAKARTA PUSAT,-6.17402,106.8533307,ATM (Tarik Tunai),ATM
Jakarta Pusat - SPBU 34-10702 Pangeran Jayakarta,"Jl. Pangeran Jayakarta No.111, RT.1/RW.7 Mangga Besar",DKI JAKARTA,JAKARTA PUSAT,-6.140764,106.827098,ATM (Tarik Tunai),ATM
Jakarta Barat - SPBU 34-11103 KS Tubun,"Jl. Ks. Tubun 4B No.28, RT.2/RW.7 Slipi",DKI JAKARTA,JAKARTA BARAT,-6.198208,106.803266,ATM (Tarik Tunai),ATM
Jakarta Barat - SPBU 34-11201 Tambora,Jl. KH Mansyur No.133,DKI JAKARTA,JAKARTA BARAT,-6.1554772,106.8068599,ATM (Tarik Tunai),ATM
Jakarta Barat - SPBU 34-11403 Kemanggisan Utama,Jl. Kemanggisan Utama Raya No. 6-8,DKI JAKARTA,JAKARTA BARAT,-6.190161,106.793117,ATM (Tarik Tunai),ATM
Jakarta Barat - SPBU 34-11404,Jl. Raya Prof Dr Latumeten 20 RT 003/07,DKI JAKARTA,JAKARTA BARAT,-6.15583,106.792449,ATM (Tarik Tunai),ATM
Jakarta Barat - SPBU 34-11506,Jl. Kedoya Raya,DKI JAKARTA,JAKARTA BARAT,-6.177228948,106.7575959,ATM (Tarik Tunai),ATM
Jakarta Barat - SPBU 34-11507 Kebon Jeruk,Jl. Raya Panjang Kebon Jeruk,DKI JAKARTA,JAKARTA BARAT,-6.208610709,106.7700851,ATM (Tarik Tunai),ATM
Jakarta Barat - SPBU 34-11510,Jl. Arteri Panjang,DKI JAKARTA,JAKARTA BARAT,-6.180043715,106.7662724,ATM (Tarik Tunai),ATM
Jakarta Barat - SPBU 34-11602 Puri Kembangan,"Jl. Puri Kembangan No.83, RT.8/RW.3, Kedoya Selatan",DKI JAKARTA,JAKARTA BARAT,-6.178929,106.748558,ATM (Tarik Tunai),ATM
Jakarta Barat - SPBU 34-11608,"Jl. Raya Pos Pengumben No.33 C, RT.6/RW.3",DKI JAKARTA,JAKARTA BARAT,-6.217332,106.763465,ATM (Tarik Tunai),ATM
Jakarta Barat - SPBU 34-11609 Joglo,"Jl. Joglo Raya, RT.1/RW.8",DKI JAKARTA,JAKARTA BARAT,-6.219185345,106.7309418,ATM (Tarik Tunai),ATM
Jakarta Barat - SPBU 34-11612,Jl. Kembang Kerep 56,DKI JAKARTA,JAKARTA BARAT,-6.1977,106.7419,ATM (Tarik Tunai),ATM
Jakarta Barat - SPBU 34-11706 Sumur Bor,Jl. Daan Mogot KM 6,DKI JAKARTA,JAKARTA BARAT,-6.152721,106.719389,ATM (Tarik Tunai),ATM
Jakarta Barat - SPBU 34-11707 Cengkareng Barat,"Jl. Kamal Raya No.1, RT.1/RW.8, Cengkareng Barat",DKI JAKARTA,JAKARTA BARAT,-6.130493,106.729656,ATM (Tarik Tunai),ATM
Jakarta Barat - SPBU 34-11710 Lingkar Luar Cengkareng Timur,"Jl. Lingkar Luar Cengkareng Timur, Cengkareng",DKI JAKARTA,JAKARTA BARAT,-6.133844,106.73071,ATM (Tarik Tunai),ATM
Jakarta Barat - SPBU 34-11711 Anggrek,Jl. Anggrek No. 99  Cengkareng Barat,DKI JAKARTA,JAKARTA BARAT,-6.144593,106.721121,ATM (Tarik Tunai),ATM
Jakarta Barat - SPBU 34-11801,Jl. Peta Barat,DKI JAKARTA,JAKARTA BARAT,-6.143158,106.698223,ATM (Tarik Tunai),ATM
Jakarta Barat - SPBU 34-11802 Tegal Alur,"Jl. Benda Raya, RT.14/RW.9 Kamal",DKI JAKARTA,JAKARTA BARAT,-6.10361,106.71104,ATM (Tarik Tunai),ATM
Jakarta Barat - SPBU 34-11803 Daan Mogot,"Jl. Daan Mogot KM.18 No.15,RT 11/RW 06",DKI JAKARTA,JAKARTA BARAT,-6.158951,106.692757,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12103,Jl. TB Simatupang Raya 20,DKI JAKARTA,JAKARTA SELATAN,-6.29256165,106.8116861,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12105,Jl. Kemang Raya 39,DKI JAKARTA,JAKARTA SELATAN,-6.266835,106.815771,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12113 Antasari,"Jl. Pangeran Antasari No.36, RT.2/RW.11 Cipete Utara",DKI JAKARTA,JAKARTA SELATAN,-6.262218,106.808455,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12114 Gandaria,"Jl. Gandaria No. 25 - 27, RT.1/RW.9 Kebayoran Baru",DKI JAKARTA,JAKARTA SELATAN,-6.244192155,106.7880614,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12115 Radio Dalam,Jl. Radio Dalam,DKI JAKARTA,JAKARTA SELATAN,-6.25965,106.78875,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12208 Ciputat Kebayoran Lama,"Jl. Ciputat Raya, RT.9/RW.8 Kebayoran Lama Utara",DKI JAKARTA,JAKARTA SELATAN,-6.248802,106.777971,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12209 Petukangan,"Jl. Ciledug Raya No.47, RT.2/RW.4 Petukangan Selatan",DKI JAKARTA,JAKARTA SELATAN,-6.236907,106.752987,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12212,Jl. Saidi Raya,DKI JAKARTA,JAKARTA SELATAN,-6.24093,106.756301,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12213,Jl. Pondok Pinang,DKI JAKARTA,JAKARTA SELATAN,-6.260063,106.776986,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12301,Jl. RC. Veteran Bintaro,DKI JAKARTA,JAKARTA SELATAN,-6.270152,106.765232,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12303 Bintaro Permai,"Jl. Bintaro Permai, RT.6/RW.1",DKI JAKARTA,JAKARTA SELATAN,-6.25812,106.766265,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12304 Pesanggrahan,Jl. Bintaro Permai Raya RT.6/RW.3 Pesanggrahan,DKI JAKARTA,JAKARTA SELATAN,-6.261496,106.75668,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12401,Jl. RS Fatmawati No.4,DKI JAKARTA,JAKARTA SELATAN,-6.2587,106.796701,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12407 Terogong,"Jl. Terogong Raya, RT.10/RW.10, Cilandak Barat",DKI JAKARTA,JAKARTA SELATAN,-6.282386,106.791515,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12504,Jl. Ampera Raya No. 11,DKI JAKARTA,JAKARTA SELATAN,-6.281203,106.819499,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12508,Jl. Jagakarsa 2,DKI JAKARTA,JAKARTA SELATAN,-6.3269505,106.822661,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12509,Jl. Taman Margasatwa No. 21 - 22,DKI JAKARTA,JAKARTA SELATAN,-6.287071,106.825903,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12512 Margasatwa,"Jl. Warung Jati Barat No. 28, RT. 06 / RW. 01 Ragunan",DKI JAKARTA,JAKARTA SELATAN,-6.290496,106.823582,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12601,"Jl. Moh, Kahfi 2",DKI JAKARTA,JAKARTA SELATAN,-6.342901,106.817777,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12602 Lenteng Agung,"Jl. Lenteng Agung Raya No.40, RT.6/RW.2 Lenteng Agung",DKI JAKARTA,JAKARTA SELATAN,-6.31860826,106.8374738,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12606 Ciganjur,Jl. M.Kahfi I Ciganjur,DKI JAKARTA,JAKARTA SELATAN,-6.3338194,106.8067451,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12608 Jagakarsa,Jl. Jagakarsa Raya,DKI JAKARTA,JAKARTA SELATAN,-6.32882,106.82539,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12611 M Kahfi,Jl. M. Kahfi,DKI JAKARTA,JAKARTA SELATAN,-6.349837,106.801838,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12701 Warung Buncit,Jl. Warung Jati Barat No.24 ,DKI JAKARTA,JAKARTA SELATAN,-6.261574,106.828863,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12805 Kasablanka,Jl. Raya Kasablanka,DKI JAKARTA,JAKARTA SELATAN,-6.225311072,106.8413121,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12901,Jl. Minangkabau,DKI JAKARTA,JAKARTA SELATAN,-6.212853,106.844352,ATM (Tarik Tunai),ATM
Jakarta Timur - SPBU 34-13101 Prumpung,Jl. Jend Ahmad Yani RT.1/RW.9 Utan Kayu Utara,DKI JAKARTA,JAKARTA TIMUR,-6.196283,106.874055,ATM (Tarik Tunai),ATM
Jakarta Timur - SPBU 34-13202 Perintis Kemerdekaan,Jl. Raya Perintis Kemerdekaan Kav.194,DKI JAKARTA,JAKARTA TIMUR,-6.179617,106.903367,ATM (Tarik Tunai),ATM
Jakarta Timur - SPBU 34-13209,Jl. Pemuda No. 40-41,DKI JAKARTA,JAKARTA TIMUR,-6.192486,106.88244,ATM (Tarik Tunai),ATM
Jakarta Timur - SPBU 34-13307 Jatinegara,"Jl. Raya Jatinegara Barat, ",DKI JAKARTA,JAKARTA TIMUR,-6.214440936,106.8624238,ATM (Tarik Tunai),ATM
Jakarta Timur - SPBU 34-13401 Kalimalang,"Jl. Raya Inspeksi Kali Malang RT.1/RW.16, Duren Sawit",DKI JAKARTA,JAKARTA TIMUR,-6.247272,106.911407,ATM (Tarik Tunai),ATM
Jakarta Timur - SPBU 34-13415 Pondok Kopi,Jl. Jend. R.S. Soekanto No. 76 Malaka Jaya,DKI JAKARTA,JAKARTA TIMUR,-6.227123,106.936257,ATM (Tarik Tunai),ATM
Jakarta Timur - SPBU 34-13416,Jl. Jend.Rs.Sukamto 26,DKI JAKARTA,JAKARTA TIMUR,-6.22771,106.926283,ATM (Tarik Tunai),ATM
Jakarta Timur - SPBU 34-13418,Jl. H. Naman No. 29,DKI JAKARTA,JAKARTA TIMUR,-6.24625,106.942767,ATM (Tarik Tunai),ATM
Jakarta Timur - SPBU 34-13502 Batu Ampar,"Jl. Raya Condet, RT.1/RW.3 Batu Ampar",DKI JAKARTA,JAKARTA TIMUR,-6.289598,106.855719,ATM (Tarik Tunai),ATM
Jakarta Timur - SPBU 34-13505 Kramat Jati,Jl. Raya Bogor RT.9/RW.10 Kramat Jati,DKI JAKARTA,JAKARTA TIMUR,-6.280859,106.871696,ATM (Tarik Tunai),ATM
Jakarta Timur - SPBU 34-13605 Halim,Jl. Halim Perdana Kusuma - Cawang,DKI JAKARTA,JAKARTA TIMUR,-6.25155,106.88113,ATM (Tarik Tunai),ATM
Jakarta Timur - SPBU 34-13702 Pasar Rebo,"Jl. TB. Simatupang, Gedong Pasar Rebo",DKI JAKARTA,JAKARTA TIMUR,-6.302528,106.858539,ATM (Tarik Tunai),ATM
Jakarta Timur - SPBU 34-13703 Ciracas,"Jl. Ciracas Raya, RT.5/RW.11, Ciracas ",DKI JAKARTA,JAKARTA TIMUR,-6.329141,106.886216,ATM (Tarik Tunai),ATM
Jakarta Timur - SPBU 34-13709,"Jl. PKP, Ciracas",DKI JAKARTA,JAKARTA TIMUR,-6.340683,106.87479,ATM (Tarik Tunai),ATM
Jakarta Timur - SPBU 34-13711 Kramat Jati,Jl. Raya Bogor Kramat Jati,DKI JAKARTA,JAKARTA TIMUR,-6.300605,106.86962,ATM (Tarik Tunai),ATM
Jakarta Timur - SPBU 34-13806 Kampung Rambutan,Jl. Supriyadi No. 27 Kampung Rambutan,DKI JAKARTA,JAKARTA TIMUR,-6.3072361,106.8752767,ATM (Tarik Tunai),ATM
Jakarta Timur - SPBU 34-13903 Penggilingan,Jl. Raya Penggilingan,DKI JAKARTA,JAKARTA TIMUR,-6.204299,106.934599,ATM (Tarik Tunai),ATM
Jakarta Timur - SPBU 34-13905 Pulo Gebang Raya,Jl. Raya Pulo Gebang,DKI JAKARTA,JAKARTA TIMUR,-6.199851,106.956012,ATM (Tarik Tunai),ATM
Jakarta Utara - SPBU 34-14108 Akses Marunda,Jl. Akses Marunda RT.6/RW.2 Cilincing,DKI JAKARTA,JAKARTA UTARA,-6.1112679,106.9483461,ATM (Tarik Tunai),ATM
Jakarta Utara - SPBU 34-14109,Jl. Raya Merunda,DKI JAKARTA,JAKARTA UTARA,-6.102891249,106.9372894,ATM (Tarik Tunai),ATM
Jakarta Utara - SPBU 34-14206 Pegangsaan Dua,"Jl. Pegangsaan Dua No.83, RT.10/RW.3 Kelapa Gading",DKI JAKARTA,JAKARTA UTARA,-6.152803372,106.9169119,ATM (Tarik Tunai),ATM
Jakarta Utara - SPBU 34-14207,Jl. Raya Plumpang,DKI JAKARTA,JAKARTA UTARA,-6.128958872,106.9079153,ATM (Tarik Tunai),ATM
Jakarta Utara - SPBU 34-14210 C3 Kelapa Gading,Jl. Sentra Bisnis Artha Gading Kav.D No.2 Kelapa Gading,DKI JAKARTA,JAKARTA UTARA,-6.14696047,106.8967563,ATM (Tarik Tunai),ATM
